Supplier_Name,Supplier_CIN,Supplier_GSTIN,Supplier_Address,Supplier_State,Buyer_Name,Buyer_CIN,Buyer_GSTIN,Buyer_Address,Buyer_State,Invoice_Number,Invoice_Date,HSN_Code,Item_Description,Quantity,Unit,Rate_per_Unit,Total_Amount_ex_GST,CGST,SGST_UTGST,IGST,Taxable_Value,Total_Invoice_Value_with_GST,Payment_Type,ITC_Claimed,Transaction_ID,Payment_Flow,Amount,Date,Fraud_Label,Suspicious_Pattern_Flags,supplier_cin,buyer_cin,amount_num,itc_num,cgst,sgst,igst,gst_total,is_suspicious_flag,source,target,Payment_Type_enc,HSN_Code_enc,taxable_value
Company_1913,CIN001913,GST001913,"663, Karnataka",Maharashtra,Company_1432,CIN001432,GST001432,"859, Gujarat",Delhi,INV00006944,2023-01-29,8523,Software License,4,pcs,2252,49988,4498,4498,0,49988,54375,NEFT,0,TXN00006944,CIN001913->CIN001432,54375,2023-10-31,0,,CIN001913,CIN001432,54375,0,4498,4498,0,8996,False,1535,1033,2,3,0
Company_1771,CIN001771,GST001771,"134, Maharashtra",West Bengal,Company_1123,CIN001123,GST001123,"682, Karnataka",Gujarat,INV00006945,2023-07-21,1101,Raw Material,9,ltr,8416,58645,5278,5278,11250,58645,62503,NEFT,1,TXN00006945,CIN001771->CIN001123,62503,2023-11-16,0,,CIN001771,CIN001123,62503,1,5278,5278,11250,21806,False,757,909,2,0,0
Company_386,CIN000386,GST000386,"491, Uttar Pradesh",Gujarat,Company_1461,CIN001461,GST001461,"920, Uttar Pradesh",Gujarat,INV00006946,2023-05-01,8517,Mobile,75,box,2316,719204,64728,64728,145637,719204,809096,NEFT,1,TXN00006946,CIN000386->CIN001461,809096,2023-06-29,1,High Amount,CIN000386,CIN001461,809096,1,64728,64728,145637,275093,True,1432,385,2,2,0
Company_695,CIN000695,GST000695,"570, West Bengal",Gujarat,Company_995,CIN000995,GST000995,"946, Maharashtra",Uttar Pradesh,INV00006947,2023-04-17,8517,Mobile,11,ltr,7976,75837,6825,6825,0,75837,78551,RTGS,1,TXN00006947,CIN000695->CIN000995,78551,2023-06-27,0,,CIN000695,CIN000995,78551,1,6825,6825,0,13650,False,660,1523,3,2,0
Company_1504,CIN001504,GST001504,"270, Gujarat",Delhi,Company_528,CIN000528,GST000528,"429, Maharashtra",Delhi,INV00006948,2023-07-16,9403,Furniture,12,ltr,533,1301,117,117,0,1301,1451,NEFT,1,TXN00006948,CIN001504->CIN000528,1451,2023-08-21,0,,CIN001504,CIN000528,1451,1,117,117,0,234,False,125,799,2,4,0
Company_1594,CIN001594,GST001594,"350, Uttar Pradesh",Uttar Pradesh,Company_689,CIN000689,GST000689,"593, Karnataka",West Bengal,INV00006949,2023-09-11,8523,Software License,6,kg,9659,52038,4683,4683,0,52038,59597,RTGS,0,TXN00006949,CIN001594->CIN000689,59597,2023-09-29,0,,CIN001594,CIN000689,59597,0,4683,4683,0,9366,False,44,195,3,3,0
Company_211,CIN000211,GST000211,"289, Maharashtra",West Bengal,Company_1048,CIN001048,GST001048,"181, West Bengal",Delhi,INV00006950,2023-03-30,1101,Raw Material,76,kg,1595,689859,62087,62087,0,689859,766280,Cheque,1,TXN00006950,CIN000211->CIN001048,766280,2023-07-25,1,Dummy Buyer,CIN000211,CIN001048,766280,1,62087,62087,0,124174,True,1190,779,1,0,0
Company_42,CIN000042,GST000042,"591, West Bengal",Delhi,Company_214,CIN000214,GST000214,"403, West Bengal",Maharashtra,INV00006951,2023-07-29,8523,Software License,9,ltr,362,92992,8369,8369,17775,92992,98751,Cash,1,TXN00006951,CIN000042->CIN000214,98751,2023-09-10,0,,CIN000042,CIN000214,98751,1,8369,8369,17775,34513,False,1598,1067,0,3,0
Company_1513,CIN001513,GST001513,"123, Tamil Nadu",Gujarat,Company_288,CIN000288,GST000288,"982, West Bengal",Gujarat,INV00006952,2023-09-28,1101,Raw Material,9,kg,2688,19133,1721,1721,0,19133,21375,RTGS,1,TXN00006952,CIN001513->CIN000288,21375,2023-05-28,0,,CIN001513,CIN000288,21375,1,1721,1721,0,3442,False,134,284,3,0,0
Company_123,CIN000123,GST000123,"994, Maharashtra",West Bengal,Company_635,CIN000635,GST000635,"780, Karnataka",West Bengal,INV00006953,2023-05-03,9403,Furniture,4,kg,3959,25883,2329,2329,5109,25883,28386,Cheque,1,TXN00006953,CIN000123->CIN000635,28386,2023-09-11,0,,CIN000123,CIN000635,28386,1,2329,2329,5109,9767,False,1928,1447,1,4,0
Company_218,CIN000218,GST000218,"11, West Bengal",Gujarat,Company_846,CIN000846,GST000846,"157, West Bengal",Uttar Pradesh,INV00006954,2023-04-16,8471,Laptop,1,ltr,2034,6307,567,567,0,6307,7390,UPI,1,TXN00006954,CIN000218->CIN000846,7390,2023-04-14,0,,CIN000218,CIN000846,7390,1,567,567,0,1134,False,1940,1862,4,1,0
Company_1446,CIN001446,GST001446,"951, West Bengal",Maharashtra,Company_1924,CIN001924,GST001924,"634, Tamil Nadu",Maharashtra,INV00006955,2023-08-25,8517,Mobile,9,ltr,9119,56715,5104,5104,10803,56715,60020,UPI,1,TXN00006955,CIN001446->CIN001924,60020,2023-06-20,0,,CIN001446,CIN001924,60020,1,5104,5104,10803,21011,False,132,538,4,2,0
Company_303,CIN000303,GST000303,"911, Uttar Pradesh",West Bengal,Company_1108,CIN001108,GST001108,"794, West Bengal",Gujarat,INV00006956,2023-02-20,8523,Software License,6,kg,3314,34375,3093,3093,6878,34375,38212,NEFT,1,TXN00006956,CIN000303->CIN001108,38212,2023-05-12,0,,CIN000303,CIN001108,38212,1,3093,3093,6878,13064,False,356,138,2,3,0
Company_439,CIN000439,GST000439,"371, West Bengal",West Bengal,Company_1804,CIN001804,GST001804,"898, Maharashtra",Gujarat,INV00006957,2023-01-20,8517,Mobile,2,ltr,7049,30163,2714,2714,5930,30163,32945,Cheque,1,TXN00006957,CIN000439->CIN001804,32945,2023-05-04,0,,CIN000439,CIN001804,32945,1,2714,2714,5930,11358,False,340,786,1,2,0
Company_877,CIN000877,GST000877,"544, Gujarat",Uttar Pradesh,Company_699,CIN000699,GST000699,"536, Uttar Pradesh",Gujarat,INV00006958,2023-01-12,8523,Software License,9,kg,5375,66398,5975,5975,13762,66398,76456,UPI,1,TXN00006958,CIN000877->CIN000699,76456,2023-03-11,0,,CIN000877,CIN000699,76456,1,5975,5975,13762,25712,False,1725,1800,4,3,0
Company_131,CIN000131,GST000131,"5, Gujarat",Delhi,Company_1859,CIN001859,GST001859,"735, Uttar Pradesh",West Bengal,INV00006959,2023-06-12,8471,Laptop,9,kg,4596,70128,6311,6311,0,70128,76078,Cash,0,TXN00006959,CIN000131->CIN001859,76078,2023-07-05,0,,CIN000131,CIN001859,76078,0,6311,6311,0,12622,False,1413,183,0,1,0
Company_485,CIN000485,GST000485,"35, Gujarat",Maharashtra,Company_73,CIN000073,GST000073,"783, Karnataka",Tamil Nadu,INV00006960,2023-02-11,9403,Furniture,3,kg,6095,32876,2958,2958,0,32876,38165,RTGS,0,TXN00006960,CIN000485->CIN000073,38165,2023-07-18,0,,CIN000485,CIN000073,38165,0,2958,2958,0,5916,False,1941,1621,3,4,0
Company_381,CIN000381,GST000381,"420, West Bengal",Tamil Nadu,Company_1235,CIN001235,GST001235,"582, Delhi",Karnataka,INV00006961,2023-06-30,9403,Furniture,8,pcs,6463,51248,4612,4612,0,51248,59926,Cash,1,TXN00006961,CIN000381->CIN001235,59926,2023-06-13,0,,CIN000381,CIN001235,59926,1,4612,4612,0,9224,False,935,1477,0,4,0
Company_418,CIN000418,GST000418,"715, Gujarat",Maharashtra,Company_286,CIN000286,GST000286,"434, Maharashtra",Maharashtra,INV00006962,2023-02-04,1101,Raw Material,114,pcs,9335,1059993,95399,95399,0,1059993,1141310,RTGS,1,TXN00006962,CIN000418->CIN000286,1141310,2023-09-17,1,Round Tripping,CIN000418,CIN000286,1141310,1,95399,95399,0,190798,True,1038,289,3,0,0
Company_1615,CIN001615,GST001615,"342, Tamil Nadu",Uttar Pradesh,Company_561,CIN000561,GST000561,"700, Tamil Nadu",Maharashtra,INV00006963,2023-09-02,8517,Mobile,43,pcs,4461,1371326,123419,123419,285883,1371326,1588244,RTGS,1,TXN00006963,CIN001615->CIN000561,1588244,2023-06-23,1,Round Tripping,CIN001615,CIN000561,1588244,1,123419,123419,285883,532721,True,466,1625,3,2,0
Company_1252,CIN001252,GST001252,"820, Tamil Nadu",Maharashtra,Company_877,CIN000877,GST000877,"544, Gujarat",Uttar Pradesh,INV00006964,2023-11-16,1101,Raw Material,10,pcs,6090,21567,1941,1941,0,21567,25183,RTGS,1,TXN00006964,CIN001252->CIN000877,25183,2023-04-20,0,,CIN001252,CIN000877,25183,1,1941,1941,0,3882,False,1210,1725,3,0,0
Company_1822,CIN001822,GST001822,"333, Gujarat",Maharashtra,Company_44,CIN000044,GST000044,"747, Delhi",Karnataka,INV00006965,2023-11-16,8517,Mobile,5,kg,3025,63767,5739,5739,0,63767,66903,RTGS,1,TXN00006965,CIN001822->CIN000044,66903,2023-05-12,0,,CIN001822,CIN000044,66903,1,5739,5739,0,11478,False,78,1637,3,2,0
Company_253,CIN000253,GST000253,"612, Delhi",Delhi,Company_1689,CIN001689,GST001689,"628, Uttar Pradesh",Karnataka,INV00006966,2023-01-10,8517,Mobile,141,ltr,7873,1533192,137987,137987,0,1533192,1716173,RTGS,1,TXN00006966,CIN000253->CIN001689,1716173,2023-02-25,1,Fake Invoice,CIN000253,CIN001689,1716173,1,137987,137987,0,275974,True,1102,1249,3,2,0
Company_1236,CIN001236,GST001236,"763, West Bengal",Delhi,Company_424,CIN000424,GST000424,"481, Karnataka",Karnataka,INV00006967,2023-05-01,8517,Mobile,6,pcs,2803,83636,7527,7527,0,83636,85657,RTGS,0,TXN00006967,CIN001236->CIN000424,85657,2023-10-30,0,,CIN001236,CIN000424,85657,0,7527,7527,0,15054,False,1655,1622,3,2,0
Company_1892,CIN001892,GST001892,"647, West Bengal",Tamil Nadu,Company_584,CIN000584,GST000584,"785, Tamil Nadu",West Bengal,INV00006968,2023-07-25,9403,Furniture,11,box,8854,11305,1017,1017,0,11305,12473,Cheque,1,TXN00006968,CIN001892->CIN000584,12473,2023-03-06,0,,CIN001892,CIN000584,12473,1,1017,1017,0,2034,False,1942,684,1,4,0
Company_1577,CIN001577,GST001577,"799, Gujarat",Maharashtra,Company_725,CIN000725,GST000725,"599, Gujarat",Tamil Nadu,INV00006969,2023-04-30,8471,Laptop,7,ltr,5771,66070,5946,5946,0,66070,72168,RTGS,1,TXN00006969,CIN001577->CIN000725,72168,2023-11-26,0,,CIN001577,CIN000725,72168,1,5946,5946,0,11892,False,1207,846,3,1,0
Company_97,CIN000097,GST000097,"453, Tamil Nadu",Uttar Pradesh,Company_532,CIN000532,GST000532,"256, Karnataka",Delhi,INV00006970,2023-05-03,8523,Software License,9,box,9763,29506,2655,2655,0,29506,34222,Cheque,1,TXN00006970,CIN000097->CIN000532,34222,2023-10-10,0,,CIN000097,CIN000532,34222,1,2655,2655,0,5310,False,1573,106,1,3,0
Company_578,CIN000578,GST000578,"301, Maharashtra",West Bengal,Company_799,CIN000799,GST000799,"606, West Bengal",Gujarat,INV00006971,2023-11-18,1101,Raw Material,14,pcs,923,44259,3983,3983,9210,44259,51172,Cash,1,TXN00006971,CIN000578->CIN000799,51172,2023-03-19,0,,CIN000578,CIN000799,51172,1,3983,3983,9210,17176,False,1283,749,0,0,0
Company_1174,CIN001174,GST001174,"328, West Bengal",Maharashtra,Company_675,CIN000675,GST000675,"80, Tamil Nadu",West Bengal,INV00006972,2023-11-24,1101,Raw Material,7,box,3291,34391,3095,3095,0,34391,37707,Cheque,1,TXN00006972,CIN001174->CIN000675,37707,2023-04-21,0,,CIN001174,CIN000675,37707,1,3095,3095,0,6190,False,785,602,1,0,0
Company_399,CIN000399,GST000399,"772, Maharashtra",Karnataka,Company_639,CIN000639,GST000639,"647, West Bengal",Gujarat,INV00006973,2023-09-25,9403,Furniture,6,pcs,1297,31227,2810,2810,0,31227,33569,Cash,0,TXN00006973,CIN000399->CIN000639,33569,2023-11-23,0,,CIN000399,CIN000639,33569,0,2810,2810,0,5620,False,1480,457,0,4,0
Company_1018,CIN001018,GST001018,"479, Tamil Nadu",Gujarat,Company_1462,CIN001462,GST001462,"289, Maharashtra",West Bengal,INV00006974,2023-10-30,1101,Raw Material,7,kg,809,74456,6701,6701,0,74456,77577,Cash,1,TXN00006974,CIN001018->CIN001462,77577,2023-08-27,0,,CIN001018,CIN001462,77577,1,6701,6701,0,13402,False,665,867,0,0,0
Company_487,CIN000487,GST000487,"942, Karnataka",Karnataka,Company_1643,CIN001643,GST001643,"873, West Bengal",Karnataka,INV00006975,2023-07-05,1101,Raw Material,2,ltr,9687,50559,4550,4550,0,50559,58656,RTGS,1,TXN00006975,CIN000487->CIN001643,58656,2023-07-12,0,,CIN000487,CIN001643,58656,1,4550,4550,0,9100,False,1110,943,3,0,0
Company_450,CIN000450,GST000450,"917, Uttar Pradesh",Delhi,Company_1463,CIN001463,GST001463,"515, West Bengal",West Bengal,INV00006976,2023-07-15,8517,Mobile,11,box,5452,1086,97,97,0,1086,1249,UPI,1,TXN00006976,CIN000450->CIN001463,1249,2023-03-07,0,,CIN000450,CIN001463,1249,1,97,97,0,194,False,1784,1671,4,2,0
Company_1754,CIN001754,GST001754,"168, Gujarat",Delhi,Company_66,CIN000066,GST000066,"858, Karnataka",Uttar Pradesh,INV00006977,2023-08-05,9403,Furniture,13,pcs,7645,20582,1852,1852,0,20582,21203,UPI,0,TXN00006977,CIN001754->CIN000066,21203,2023-03-14,0,,CIN001754,CIN000066,21203,0,1852,1852,0,3704,False,1280,471,4,4,0
Company_1516,CIN001516,GST001516,"395, Uttar Pradesh",Delhi,Company_400,CIN000400,GST000400,"375, Karnataka",Delhi,INV00006978,2023-05-19,8523,Software License,11,ltr,4339,15573,1401,1401,0,15573,17944,Cheque,1,TXN00006978,CIN001516->CIN000400,17944,2023-02-03,0,,CIN001516,CIN000400,17944,1,1401,1401,0,2802,False,170,1868,1,3,0
Company_1339,CIN001339,GST001339,"2, Uttar Pradesh",West Bengal,Company_1592,CIN001592,GST001592,"892, West Bengal",Delhi,INV00006979,2023-03-10,9403,Furniture,4,kg,2713,14871,1338,1338,2848,14871,15823,NEFT,1,TXN00006979,CIN001339->CIN001592,15823,2023-10-01,0,,CIN001339,CIN001592,15823,1,1338,1338,2848,5524,False,1870,893,2,4,0
Company_591,CIN000591,GST000591,"984, Gujarat",West Bengal,Company_403,CIN000403,GST000403,"642, Maharashtra",Uttar Pradesh,INV00006980,2023-06-01,8471,Laptop,3,box,3336,15443,1389,1389,0,15443,17606,Cash,1,TXN00006980,CIN000591->CIN000403,17606,2023-01-29,0,,CIN000591,CIN000403,17606,1,1389,1389,0,2778,False,870,1421,0,1,0
Company_647,CIN000647,GST000647,"966, Tamil Nadu",Tamil Nadu,Company_704,CIN000704,GST000704,"550, Gujarat",Maharashtra,INV00006981,2023-01-10,8471,Laptop,13,pcs,8798,10861,977,977,0,10861,12690,RTGS,1,TXN00006981,CIN000647->CIN000704,12690,2023-05-05,0,,CIN000647,CIN000704,12690,1,977,977,0,1954,False,1943,1860,3,1,0
Company_1207,CIN001207,GST001207,"892, Uttar Pradesh",Maharashtra,Company_134,CIN000134,GST000134,"149, Gujarat",Delhi,INV00006982,2023-05-02,8523,Software License,5,ltr,3684,57793,5201,5201,0,57793,59751,UPI,1,TXN00006982,CIN001207->CIN000134,59751,2023-04-11,0,,CIN001207,CIN000134,59751,1,5201,5201,0,10402,False,1709,52,4,3,0
Company_182,CIN000182,GST000182,"736, West Bengal",Karnataka,Company_1337,CIN001337,GST001337,"673, Maharashtra",Maharashtra,INV00006983,2023-03-21,9403,Furniture,4,kg,7352,13073,1176,1176,2500,13073,13889,RTGS,1,TXN00006983,CIN000182->CIN001337,13889,2023-01-21,0,,CIN000182,CIN001337,13889,1,1176,1176,2500,4852,False,639,207,3,4,0
Company_889,CIN000889,GST000889,"259, West Bengal",West Bengal,Company_927,CIN000927,GST000927,"298, Maharashtra",Delhi,INV00006984,2023-06-06,8471,Laptop,13,box,1073,85151,7663,7663,0,85151,97342,NEFT,1,TXN00006984,CIN000889->CIN000927,97342,2023-03-05,0,,CIN000889,CIN000927,97342,1,7663,7663,0,15326,False,92,1500,2,1,0
Company_1517,CIN001517,GST001517,"634, Gujarat",Uttar Pradesh,Company_1808,CIN001808,GST001808,"671, Tamil Nadu",Karnataka,INV00006985,2023-10-02,8523,Software License,14,pcs,2553,56419,5077,5077,0,56419,65603,Cash,1,TXN00006985,CIN001517->CIN001808,65603,2023-06-30,0,,CIN001517,CIN001808,65603,1,5077,5077,0,10154,False,1095,721,0,3,0
Company_1593,CIN001593,GST001593,"780, Maharashtra",Uttar Pradesh,Company_475,CIN000475,GST000475,"997, West Bengal",West Bengal,INV00006986,2023-04-03,8517,Mobile,11,pcs,8517,7367,663,663,0,7367,8391,Cheque,0,TXN00006986,CIN001593->CIN000475,8391,2023-01-09,0,,CIN001593,CIN000475,8391,0,663,663,0,1326,False,520,366,1,2,0
Company_464,CIN000464,GST000464,"930, Uttar Pradesh",West Bengal,Company_1104,CIN001104,GST001104,"664, Delhi",Gujarat,INV00006987,2023-08-25,1101,Raw Material,6,kg,3806,21172,1905,1905,0,21172,23490,Cash,1,TXN00006987,CIN000464->CIN001104,23490,2023-03-28,0,,CIN000464,CIN001104,23490,1,1905,1905,0,3810,False,215,1581,0,0,0
Company_1806,CIN001806,GST001806,"666, Karnataka",Maharashtra,Company_1585,CIN001585,GST001585,"652, West Bengal",Gujarat,INV00006988,2023-04-28,8471,Laptop,3,pcs,5218,70214,6319,6319,14855,70214,82533,Cash,1,TXN00006988,CIN001806->CIN001585,82533,2023-05-10,0,,CIN001806,CIN001585,82533,1,6319,6319,14855,27493,False,350,1995,0,1,0
Company_1950,CIN001950,GST001950,"862, West Bengal",West Bengal,Company_1997,CIN001997,GST001997,"636, Karnataka",Uttar Pradesh,INV00006989,2023-06-27,8523,Software License,14,pcs,7277,31244,2811,2811,0,31244,34313,RTGS,1,TXN00006989,CIN001950->CIN001997,34313,2023-01-04,0,,CIN001950,CIN001997,34313,1,2811,2811,0,5622,False,640,1510,3,3,0
Company_1940,CIN001940,GST001940,"568, West Bengal",Maharashtra,Company_1293,CIN001293,GST001293,"246, West Bengal",Delhi,INV00006990,2023-07-14,9403,Furniture,39,pcs,2074,1503113,135280,135280,0,1503113,1566282,Cash,1,TXN00006990,CIN001940->CIN001293,1566282,2023-11-14,1,Fake Invoice,CIN001940,CIN001293,1566282,1,135280,135280,0,270560,True,509,316,0,4,0
Company_244,CIN000244,GST000244,"661, Tamil Nadu",Maharashtra,Company_1545,CIN001545,GST001545,"718, Delhi",Uttar Pradesh,INV00006991,2023-01-07,8471,Laptop,9,ltr,6804,6178,556,556,0,6178,7039,UPI,1,TXN00006991,CIN000244->CIN001545,7039,2023-02-18,0,,CIN000244,CIN001545,7039,1,556,556,0,1112,False,1268,1822,4,1,0
Company_298,CIN000298,GST000298,"153, Delhi",Delhi,Company_1216,CIN001216,GST001216,"42, Karnataka",West Bengal,INV00006992,2023-11-21,8523,Software License,9,box,7182,73303,6597,6597,0,73303,75449,Cheque,0,TXN00006992,CIN000298->CIN001216,75449,2023-02-08,0,,CIN000298,CIN001216,75449,0,6597,6597,0,13194,False,1914,319,1,3,0
Company_83,CIN000083,GST000083,"309, Gujarat",Tamil Nadu,Company_866,CIN000866,GST000866,"987, Tamil Nadu",Karnataka,INV00006993,2023-04-29,9403,Furniture,5,ltr,7294,60464,5441,5441,0,60464,68301,UPI,0,TXN00006993,CIN000083->CIN000866,68301,2023-07-24,0,,CIN000083,CIN000866,68301,0,5441,5441,0,10882,False,739,711,4,4,0
Company_1794,CIN001794,GST001794,"148, West Bengal",Maharashtra,Company_1163,CIN001163,GST001163,"563, West Bengal",Delhi,INV00006994,2023-01-24,8471,Laptop,132,pcs,8911,1547612,139285,139285,0,1547612,1715789,Cash,1,TXN00006994,CIN001794->CIN001163,1715789,2023-05-19,1,Round Tripping,CIN001794,CIN001163,1715789,1,139285,139285,0,278570,True,543,493,0,1,0
Company_1551,CIN001551,GST001551,"79, Uttar Pradesh",Maharashtra,Company_1652,CIN001652,GST001652,"854, Gujarat",Maharashtra,INV00006995,2023-07-29,8517,Mobile,11,ltr,7832,5342,480,480,1083,5342,6022,Cheque,1,TXN00006995,CIN001551->CIN001652,6022,2023-09-25,0,,CIN001551,CIN001652,6022,1,480,480,1083,2043,False,56,615,1,2,0
Company_1901,CIN001901,GST001901,"184, West Bengal",Karnataka,Company_1739,CIN001739,GST001739,"114, Karnataka",Maharashtra,INV00006996,2023-09-01,8471,Laptop,9,pcs,8454,36421,3277,3277,0,36421,38714,Cheque,0,TXN00006996,CIN001901->CIN001739,38714,2023-07-20,0,,CIN001901,CIN001739,38714,0,3277,3277,0,6554,False,1494,1712,1,1,0
Company_1538,CIN001538,GST001538,"598, Gujarat",Karnataka,Company_480,CIN000480,GST000480,"194, Gujarat",Delhi,INV00006997,2023-05-22,8517,Mobile,10,kg,8983,36223,3260,3260,0,36223,42300,UPI,1,TXN00006997,CIN001538->CIN000480,42300,2023-08-28,0,,CIN001538,CIN000480,42300,1,3260,3260,0,6520,False,980,1031,4,2,0
Company_1161,CIN001161,GST001161,"706, Gujarat",Karnataka,Company_1928,CIN001928,GST001928,"443, Maharashtra",Gujarat,INV00006998,2023-09-05,1101,Raw Material,8,box,6279,51321,4618,4618,0,51321,56891,Cash,0,TXN00006998,CIN001161->CIN001928,56891,2023-01-22,0,,CIN001161,CIN001928,56891,0,4618,4618,0,9236,False,920,1439,0,0,0
Company_548,CIN000548,GST000548,"900, Maharashtra",Gujarat,Company_984,CIN000984,GST000984,"399, Gujarat",Karnataka,INV00006999,2023-08-17,8517,Mobile,12,kg,5971,8116,730,730,0,8116,9311,UPI,1,TXN00006999,CIN000548->CIN000984,9311,2023-10-31,0,,CIN000548,CIN000984,9311,1,730,730,0,1460,False,1504,1883,4,2,0
Company_451,CIN000451,GST000451,"809, West Bengal",West Bengal,Company_1075,CIN001075,GST001075,"728, West Bengal",Gujarat,INV00007000,2023-08-15,8471,Laptop,11,kg,4284,23474,2112,2112,0,23474,24661,UPI,1,TXN00007000,CIN000451->CIN001075,24661,2023-08-28,0,,CIN000451,CIN001075,24661,1,2112,2112,0,4224,False,1746,271,4,1,0
Company_1091,CIN001091,GST001091,"685, Gujarat",Gujarat,Company_386,CIN000386,GST000386,"491, Uttar Pradesh",Gujarat,INV00007001,2023-06-20,8517,Mobile,2,kg,4308,77106,6939,6939,0,77106,85364,Cash,0,TXN00007001,CIN001091->CIN000386,85364,2023-05-23,0,,CIN001091,CIN000386,85364,0,6939,6939,0,13878,False,424,1432,0,2,0
Company_1990,CIN001990,GST001990,"521, Uttar Pradesh",Tamil Nadu,Company_616,CIN000616,GST000616,"67, West Bengal",Karnataka,INV00007002,2023-04-28,9403,Furniture,137,box,6501,727927,65513,65513,151462,727927,841459,Cheque,1,TXN00007002,CIN001990->CIN000616,841459,2023-08-22,1,Dummy Buyer,CIN001990,CIN000616,841459,1,65513,65513,151462,282488,True,231,925,1,4,0
Company_232,CIN000232,GST000232,"48, Tamil Nadu",Maharashtra,Company_580,CIN000580,GST000580,"195, Maharashtra",Karnataka,INV00007003,2023-10-29,1101,Raw Material,14,pcs,1536,29390,2645,2645,6017,29390,33430,Cheque,1,TXN00007003,CIN000232->CIN000580,33430,2023-10-12,0,,CIN000232,CIN000580,33430,1,2645,2645,6017,11307,False,868,1244,1,0,0
Company_627,CIN000627,GST000627,"35, Gujarat",Delhi,Company_1344,CIN001344,GST001344,"260, Uttar Pradesh",Delhi,INV00007004,2023-08-04,8517,Mobile,8,ltr,5541,34734,3126,3126,0,34734,36734,UPI,1,TXN00007004,CIN000627->CIN001344,36734,2023-04-27,0,,CIN000627,CIN001344,36734,1,3126,3126,0,6252,False,1569,1718,4,2,0
Company_869,CIN000869,GST000869,"250, Tamil Nadu",Maharashtra,Company_184,CIN000184,GST000184,"552, Delhi",Karnataka,INV00007005,2023-07-25,8471,Laptop,12,pcs,5672,55981,5038,5038,0,55981,64222,NEFT,0,TXN00007005,CIN000869->CIN000184,64222,2023-10-23,0,,CIN000869,CIN000184,64222,0,5038,5038,0,10076,False,705,544,2,1,0
Company_1117,CIN001117,GST001117,"557, Maharashtra",Delhi,Company_365,CIN000365,GST000365,"796, West Bengal",Delhi,INV00007006,2023-06-14,9403,Furniture,1,pcs,2319,8231,740,740,0,8231,9451,UPI,1,TXN00007006,CIN001117->CIN000365,9451,2023-11-13,0,,CIN001117,CIN000365,9451,1,740,740,0,1480,False,1832,894,4,4,0
Company_59,CIN000059,GST000059,"522, West Bengal",Maharashtra,Company_601,CIN000601,GST000601,"582, Uttar Pradesh",Tamil Nadu,INV00007007,2023-02-01,9403,Furniture,21,kg,5585,1452304,130707,130707,268011,1452304,1488950,UPI,1,TXN00007007,CIN000059->CIN000601,1488950,2023-08-22,1,Fake Invoice,CIN000059,CIN000601,1488950,1,130707,130707,268011,529425,True,1081,717,4,4,0
Company_955,CIN000955,GST000955,"591, Karnataka",Maharashtra,Company_780,CIN000780,GST000780,"706, Tamil Nadu",West Bengal,INV00007008,2023-07-26,9403,Furniture,10,ltr,7558,81417,7327,7327,0,81417,87949,Cash,0,TXN00007008,CIN000955->CIN000780,87949,2023-08-01,0,,CIN000955,CIN000780,87949,0,7327,7327,0,14654,False,1126,1678,0,4,0
Company_1094,CIN001094,GST001094,"345, Gujarat",West Bengal,Company_1429,CIN001429,GST001429,"356, Tamil Nadu",Maharashtra,INV00007009,2023-09-26,1101,Raw Material,1,ltr,308,57906,5211,5211,11253,57906,62519,Cheque,1,TXN00007009,CIN001094->CIN001429,62519,2023-05-15,0,,CIN001094,CIN001429,62519,1,5211,5211,11253,21675,False,1903,1829,1,0,0
Company_513,CIN000513,GST000513,"162, Tamil Nadu",Karnataka,Company_1127,CIN001127,GST001127,"935, Maharashtra",Maharashtra,INV00007010,2023-10-18,8471,Laptop,10,ltr,9266,25118,2260,2260,4856,25118,26981,RTGS,0,TXN00007010,CIN000513->CIN001127,26981,2023-07-10,0,,CIN000513,CIN001127,26981,0,2260,2260,4856,9376,False,1650,1818,3,1,0
