company_cin,company_gid,num_invoices_sent,total_sent_amount,avg_sent_amount,total_itc_sent,num_suspicious_sent,num_fraud_invoices_sent,unique_buyers,num_invoices_received,total_received_amount,avg_received_amount,total_itc_received,num_suspicious_received,num_fraud_invoices_received,unique_suppliers,total_invoices,total_amount_all,avg_invoice_amount_all,total_itc_all,num_fraud_invoices,num_suspicious_flags,unique_partners,itc_ratio,company_name,state,address,pagerank,clustering_coeff,in_degree,out_degree,label
CIN000436,1161,3.0,2999736.0,999912.0,2.0,2.0,2.0,3.0,5.0,1316769.0,263353.8,4.0,1.0,1.0,5.0,8.0,4316505.0,631632.9,6.0,3.0,3.0,8.0,1.3900134483801131e-06,Company_436,Gujarat,"161, West Bengal",0.00036029894003370376,0.03571428571428571,5,3,1
CIN000797,1162,6.0,3968560.0,661426.6666666666,6.0,3.0,3.0,6.0,4.0,227628.0,56907.0,3.0,0.0,0.0,4.0,10.0,4196188.0,359166.8333333333,9.0,3.0,3.0,10.0,2.1448038076463684e-06,Company_797,Uttar Pradesh,"777, Gujarat",0.00032735908526161693,0.022222222222222223,4,6,1
CIN000360,1163,7.0,366396.0,52342.28571428572,6.0,0.0,0.0,7.0,4.0,1070523.0,267630.75,3.0,1.0,1.0,4.0,11.0,1436919.0,159986.51785714287,9.0,1.0,1.0,11.0,6.263401068536222e-06,Company_360,Karnataka,"697, West Bengal",0.0002657606487720851,0.0,4,7,1
CIN000158,1164,6.0,861891.0,143648.5,4.0,1.0,1.0,6.0,6.0,1374291.0,229048.5,4.0,1.0,1.0,6.0,12.0,2236182.0,186348.5,8.0,2.0,2.0,12.0,3.5775263373017044e-06,Company_158,Delhi,"380, West Bengal",0.0006332937204220262,0.0,6,6,1
CIN001716,1165,8.0,3792500.0,474062.5,7.0,2.0,2.0,8.0,2.0,575442.0,287721.0,2.0,1.0,1.0,2.0,10.0,4367942.0,380891.75,9.0,3.0,3.0,10.0,2.0604669201193604e-06,Company_1716,Maharashtra,"616, Karnataka",0.00031705428475070066,0.0,2,8,1
CIN001680,1166,6.0,1585180.0,264196.6666666667,5.0,1.0,1.0,6.0,3.0,235104.0,78368.0,3.0,0.0,0.0,3.0,9.0,1820284.0,171282.33333333334,8.0,1.0,1.0,9.0,4.394918595120322e-06,Company_1680,Tamil Nadu,"856, Delhi",0.00034007485204618133,0.0,3,6,1
CIN001827,1167,9.0,1883720.0,209302.22222222222,8.0,1.0,1.0,9.0,4.0,2062506.0,515626.5,2.0,1.0,1.0,4.0,13.0,3946226.0,362464.3611111111,10.0,2.0,2.0,13.0,2.534066726031403e-06,Company_1827,Karnataka,"760, Karnataka",0.0003306690448117455,0.0,4,9,1
CIN000959,1168,5.0,303713.0,60742.6,2.0,0.0,0.0,5.0,3.0,1201552.0,400517.3333333333,2.0,1.0,1.0,3.0,8.0,1505265.0,230629.96666666665,4.0,1.0,1.0,8.0,2.6573394053538748e-06,Company_959,Uttar Pradesh,"339, Karnataka",0.0004478231382929862,0.0,3,5,1
CIN000201,1169,6.0,2790708.0,465118.0,5.0,2.0,2.0,6.0,5.0,1356347.0,271269.4,3.0,1.0,1.0,5.0,11.0,4147055.0,368193.7,8.0,3.0,3.0,11.0,1.9290797927686035e-06,Company_201,Karnataka,"643, Tamil Nadu",0.0003854693378124508,0.0,5,6,1
CIN001340,1170,8.0,3532126.0,441515.75,7.0,3.0,3.0,8.0,3.0,109976.0,36658.666666666664,2.0,0.0,0.0,3.0,11.0,3642102.0,239087.20833333334,9.0,3.0,3.0,11.0,2.471100479887713e-06,Company_1340,Delhi,"222, Karnataka",0.0001933144380227287,0.01818181818181818,3,8,1
CIN001926,1171,6.0,3787138.0,631189.6666666666,4.0,2.0,2.0,6.0,9.0,3772241.0,419137.8888888889,8.0,3.0,3.0,9.0,15.0,7559379.0,525163.7777777778,12.0,5.0,5.0,15.0,1.587431983500232e-06,Company_1926,Uttar Pradesh,"171, Tamil Nadu",0.0005384119348815817,0.009523809523809525,9,6,1
CIN001322,1172,3.0,90643.0,30214.333333333332,2.0,0.0,0.0,3.0,8.0,696241.0,87030.125,5.0,1.0,1.0,8.0,11.0,786884.0,58622.229166666664,7.0,1.0,1.0,11.0,8.89584741842508e-06,Company_1322,Gujarat,"288, Maharashtra",0.0006184063065488862,0.0,8,3,1
CIN001209,1173,2.0,50734.0,25367.0,1.0,0.0,0.0,2.0,8.0,5388757.0,673594.625,6.0,3.0,3.0,8.0,10.0,5439491.0,349480.8125,7.0,3.0,3.0,10.0,1.2868851148021018e-06,Company_1209,Tamil Nadu,"990, Uttar Pradesh",0.0005942429278355535,0.0,8,2,1
CIN001807,1174,8.0,4165022.0,520627.75,7.0,3.0,3.0,8.0,6.0,2833200.0,472200.0,6.0,2.0,2.0,6.0,14.0,6998222.0,496413.875,13.0,5.0,5.0,14.0,1.8576146912744408e-06,Company_1807,Gujarat,"702, Tamil Nadu",0.0004229628472500246,0.01098901098901099,6,8,1
CIN001685,1175,5.0,225480.0,45096.0,3.0,0.0,0.0,5.0,5.0,268237.0,53647.4,3.0,0.0,0.0,5.0,10.0,493717.0,49371.7,6.0,0.0,0.0,10.0,1.215271096599874e-05,Company_1685,West Bengal,"419, Maharashtra",0.00036503527454813584,0.022222222222222223,5,5,0
CIN000374,1176,3.0,3575381.0,1191793.6666666667,3.0,2.0,2.0,3.0,7.0,387191.0,55313.0,4.0,0.0,0.0,7.0,10.0,3962572.0,623553.3333333334,7.0,2.0,2.0,10.0,1.7665294157431082e-06,Company_374,Maharashtra,"606, Maharashtra",0.00047980935872114804,0.0,7,3,1
CIN001665,1177,7.0,1093892.0,156270.2857142857,6.0,1.0,1.0,7.0,9.0,3548604.0,394289.3333333333,6.0,2.0,2.0,9.0,16.0,4642496.0,275279.8095238095,12.0,3.0,3.0,16.0,2.5848164435682874e-06,Company_1665,Gujarat,"887, Maharashtra",0.0006335261399596174,0.008333333333333333,9,7,1
CIN000327,1178,8.0,955777.0,119472.125,4.0,1.0,1.0,8.0,4.0,2054164.0,513541.0,4.0,1.0,1.0,4.0,12.0,3009941.0,316506.5625,8.0,2.0,2.0,12.0,2.6578594065465073e-06,Company_327,Karnataka,"572, Tamil Nadu",0.0003302960315667758,0.015151515151515152,4,8,1
CIN000343,1179,5.0,2098075.0,419615.0,5.0,1.0,1.0,5.0,4.0,4334162.0,1083540.5,4.0,4.0,4.0,4.0,9.0,6432237.0,751577.75,9.0,5.0,5.0,9.0,1.3992021749198608e-06,Company_343,Uttar Pradesh,"958, Tamil Nadu",0.0003339813275517194,0.0,4,5,1
CIN001475,1180,5.0,2082676.0,416535.2,4.0,1.0,1.0,5.0,8.0,557646.0,69705.75,8.0,0.0,0.0,8.0,13.0,2640322.0,243120.475,12.0,1.0,1.0,13.0,4.5449002053537405e-06,Company_1475,Maharashtra,"386, Uttar Pradesh",0.0005505093969208907,0.0,8,5,1
CIN001343,1181,5.0,1677319.0,335463.8,5.0,1.0,1.0,5.0,3.0,199095.0,66365.0,1.0,0.0,0.0,3.0,8.0,1876414.0,200914.4,6.0,1.0,1.0,8.0,3.1975885918565946e-06,Company_1343,Maharashtra,"642, Uttar Pradesh",0.00025904929962075824,0.0,3,5,1
CIN000529,1182,4.0,2863904.0,715976.0,4.0,2.0,2.0,4.0,7.0,1525468.0,217924.0,5.0,1.0,1.0,7.0,11.0,4389372.0,466950.0,9.0,3.0,3.0,11.0,2.0504072108720793e-06,Company_529,Delhi,"309, Karnataka",0.0006987481270355787,0.0,7,4,1
CIN001375,1183,4.0,258698.0,64674.5,2.0,0.0,0.0,4.0,3.0,1052256.0,350752.0,3.0,1.0,1.0,3.0,7.0,1310954.0,207713.25,5.0,1.0,1.0,7.0,3.814016357553354e-06,Company_1375,West Bengal,"435, West Bengal",0.00025727025701254816,0.0,3,4,1
CIN001443,1184,4.0,254441.0,63610.25,2.0,0.0,0.0,4.0,5.0,2172044.0,434408.8,5.0,1.0,1.0,5.0,9.0,2426485.0,249009.525,7.0,1.0,1.0,9.0,2.8848313506986445e-06,Company_1443,Tamil Nadu,"921, Uttar Pradesh",0.0003955598055530938,0.0,5,4,1
CIN001404,1185,1.0,38037.0,38037.0,1.0,0.0,0.0,1.0,5.0,1069909.0,213981.8,2.0,1.0,1.0,5.0,6.0,1107946.0,126009.4,3.0,1.0,1.0,6.0,2.707713191798156e-06,Company_1404,Delhi,"674, Gujarat",0.0004232022379084899,0.0,5,1,1
CIN000018,1186,3.0,1181835.0,393945.0,2.0,1.0,1.0,3.0,2.0,82371.0,41185.5,1.0,0.0,0.0,2.0,5.0,1264206.0,217565.25,3.0,1.0,1.0,5.0,2.3730309775463807e-06,Company_18,Delhi,"193, Uttar Pradesh",0.00017429558987955057,0.0,2,3,1
CIN001217,1187,5.0,2665572.0,533114.4,3.0,2.0,2.0,5.0,5.0,1855037.0,371007.4,4.0,1.0,1.0,5.0,10.0,4520609.0,452060.9,7.0,3.0,3.0,10.0,1.5484639348370982e-06,Company_1217,Karnataka,"166, Delhi",0.0003411513510893165,0.022222222222222223,5,5,1
CIN000864,1188,4.0,117469.0,29367.25,1.0,0.0,0.0,4.0,4.0,191501.0,47875.25,2.0,0.0,0.0,4.0,8.0,308970.0,38621.25,3.0,0.0,0.0,8.0,9.709680551509855e-06,Company_864,West Bengal,"229, Maharashtra",0.0005351070050694151,0.0,4,4,0
CIN000925,1189,8.0,2105853.0,263231.625,7.0,2.0,2.0,8.0,9.0,3164214.0,351579.3333333333,5.0,2.0,2.0,9.0,17.0,5270067.0,307405.4791666666,12.0,4.0,4.0,17.0,2.277010899481923e-06,Company_925,Maharashtra,"370, Uttar Pradesh",0.0005957855812771406,0.007352941176470588,9,8,1
CIN000211,1190,4.0,872418.0,218104.5,3.0,1.0,1.0,4.0,7.0,1465935.0,209419.2857142857,6.0,1.0,1.0,7.0,11.0,2338353.0,213761.89285714284,9.0,2.0,2.0,11.0,3.848862853469943e-06,Company_211,West Bengal,"289, Maharashtra",0.0005067975538165409,0.0,7,4,1
CIN001586,1191,8.0,6740838.0,842604.75,8.0,4.0,4.0,8.0,4.0,1178587.0,294646.75,3.0,1.0,1.0,4.0,12.0,7919425.0,568625.75,11.0,5.0,5.0,12.0,1.3889897309463755e-06,Company_1586,Karnataka,"10, Tamil Nadu",0.0002339141323557534,0.0,4,8,1
CIN000710,1192,4.0,1660974.0,415243.5,3.0,1.0,1.0,4.0,3.0,807920.0,269306.6666666667,2.0,1.0,1.0,3.0,7.0,2468894.0,342275.0833333334,5.0,2.0,2.0,7.0,2.025198327672229e-06,Company_710,Karnataka,"412, Delhi",0.0002985436517132939,0.0,3,4,1
CIN000486,1193,2.0,125231.0,62615.5,1.0,0.0,0.0,2.0,4.0,1942311.0,485577.75,4.0,1.0,1.0,4.0,6.0,2067542.0,274096.625,5.0,1.0,1.0,6.0,2.4183305587020725e-06,Company_486,Karnataka,"308, Gujarat",0.00035907231669761854,0.0,4,2,1
CIN000173,1194,8.0,445907.0,55738.375,6.0,0.0,0.0,8.0,2.0,53750.0,26875.0,2.0,0.0,0.0,2.0,10.0,499657.0,41306.6875,8.0,0.0,0.0,10.0,1.6010983534704808e-05,Company_173,Karnataka,"916, Karnataka",0.00030951642761346116,0.0,2,8,0
CIN000417,1195,2.0,79836.0,39918.0,1.0,0.0,0.0,2.0,2.0,134808.0,67404.0,1.0,0.0,0.0,2.0,4.0,214644.0,53661.0,2.0,0.0,0.0,4.0,9.317754048564134e-06,Company_417,Karnataka,"895, Tamil Nadu",0.0002221237364084389,0.0,2,2,0
CIN001459,1196,8.0,3106956.0,388369.5,6.0,2.0,2.0,8.0,5.0,217568.0,43513.6,3.0,0.0,0.0,5.0,13.0,3324524.0,215941.55,9.0,2.0,2.0,13.0,2.7071544678275747e-06,Company_1459,Gujarat,"188, Delhi",0.00035011813170174376,0.0,5,8,1
CIN001735,1197,3.0,3125676.0,1041892.0,3.0,2.0,2.0,3.0,8.0,2584992.0,323124.0,6.0,2.0,2.0,8.0,11.0,5710668.0,682508.0,9.0,4.0,4.0,11.0,1.5759977641845051e-06,Company_1735,Tamil Nadu,"764, Uttar Pradesh",0.0005373616414991814,0.01818181818181818,8,3,1
CIN001811,1198,6.0,828829.0,138138.16666666666,6.0,1.0,1.0,6.0,6.0,1803115.0,300519.1666666667,4.0,1.0,1.0,6.0,12.0,2631944.0,219328.6666666667,10.0,2.0,2.0,12.0,3.7994729371141637e-06,Company_1811,Tamil Nadu,"163, Maharashtra",0.0006086922213336831,0.0,6,6,1
CIN000192,1199,4.0,139553.0,34888.25,3.0,0.0,0.0,4.0,4.0,213522.0,53380.5,1.0,0.0,0.0,4.0,8.0,353075.0,44134.375,4.0,0.0,0.0,8.0,1.1329037739856971e-05,Company_192,Delhi,"646, Tamil Nadu",0.0002797279908894674,0.0,4,4,0
CIN001145,1200,6.0,2654967.0,442494.5,5.0,3.0,3.0,6.0,2.0,96543.0,48271.5,2.0,0.0,0.0,2.0,8.0,2751510.0,245383.0,7.0,3.0,3.0,8.0,2.5440576265396093e-06,Company_1145,Maharashtra,"288, Uttar Pradesh",0.00017286685167604786,0.0,2,6,1
CIN000328,1201,7.0,246865.0,35266.42857142857,6.0,0.0,0.0,7.0,6.0,238614.0,39769.0,3.0,0.0,0.0,6.0,13.0,485479.0,37517.71428571429,9.0,0.0,0.0,13.0,1.8538391979879664e-05,Company_328,West Bengal,"812, Maharashtra",0.0005433575445386685,0.0,6,7,0
CIN000989,1202,6.0,2794560.0,465760.0,5.0,2.0,2.0,6.0,5.0,1680682.0,336136.4,5.0,1.0,1.0,5.0,11.0,4475242.0,400948.2,10.0,3.0,3.0,11.0,2.2345160328759876e-06,Company_989,Karnataka,"77, Gujarat",0.0006155521744212717,0.0,5,6,1
CIN000543,1203,5.0,198398.0,39679.6,5.0,0.0,0.0,5.0,6.0,2509315.0,418219.1666666667,5.0,2.0,2.0,6.0,11.0,2707713.0,228949.38333333333,10.0,2.0,2.0,11.0,3.693153594934175e-06,Company_543,Uttar Pradesh,"843, West Bengal",0.0006007207053623957,0.03636363636363636,6,5,1
CIN001817,1204,5.0,866778.0,173355.6,5.0,1.0,1.0,5.0,5.0,2475766.0,495153.2,5.0,2.0,2.0,5.0,10.0,3342544.0,334254.4,10.0,3.0,3.0,10.0,2.991733242703761e-06,Company_1817,Delhi,"27, Uttar Pradesh",0.00034296927711948257,0.022222222222222223,5,5,1
CIN000733,1205,6.0,214917.0,35819.5,6.0,0.0,0.0,6.0,9.0,2247188.0,249687.55555555556,7.0,1.0,1.0,9.0,15.0,2462105.0,142753.52777777778,13.0,1.0,1.0,15.0,5.280034766998158e-06,Company_733,Tamil Nadu,"474, West Bengal",0.00046822750500680524,0.0,9,6,1
CIN001622,1206,8.0,3607220.0,450902.5,8.0,2.0,2.0,8.0,5.0,1051633.0,210326.6,5.0,1.0,1.0,5.0,13.0,4658853.0,330614.55,13.0,3.0,3.0,13.0,2.7903863890962e-06,Company_1622,Uttar Pradesh,"963, Uttar Pradesh",0.0005144172759511554,0.01282051282051282,5,8,1
CIN001577,1207,10.0,1819205.0,181920.5,8.0,1.0,1.0,10.0,5.0,204133.0,40826.6,4.0,0.0,0.0,5.0,15.0,2023338.0,111373.55,12.0,1.0,1.0,15.0,5.930793569833612e-06,Company_1577,Maharashtra,"799, Gujarat",0.0005531020293516789,0.0,5,10,1
CIN001734,1208,8.0,3854109.0,481763.625,5.0,2.0,2.0,8.0,10.0,4757279.0,475727.9,6.0,3.0,3.0,10.0,18.0,8611388.0,478745.7625,11.0,5.0,5.0,18.0,1.2773782809461147e-06,Company_1734,West Bengal,"20, Gujarat",0.0010010578120220835,0.006535947712418301,10,8,1
CIN001464,1209,9.0,2899532.0,322170.22222222225,7.0,2.0,2.0,9.0,4.0,1450595.0,362648.75,4.0,1.0,1.0,4.0,13.0,4350127.0,342409.4861111111,11.0,3.0,3.0,13.0,2.5286618068851784e-06,Company_1464,Tamil Nadu,"23, Gujarat",0.0005437082534711098,0.0,4,9,1
CIN001252,1210,9.0,2313006.0,257000.66666666666,6.0,1.0,1.0,9.0,6.0,3552451.0,592075.1666666666,5.0,3.0,3.0,6.0,15.0,5865457.0,424537.9166666666,11.0,4.0,4.0,15.0,1.8753866919491525e-06,Company_1252,Maharashtra,"820, Tamil Nadu",0.00041489572681463254,0.0,6,9,1
CIN001237,1211,4.0,4364775.0,1091193.75,3.0,3.0,3.0,4.0,6.0,2582168.0,430361.3333333333,5.0,2.0,2.0,6.0,10.0,6946943.0,760777.5416666666,8.0,5.0,5.0,10.0,1.151585668689091e-06,Company_1237,West Bengal,"977, Gujarat",0.00045760879588826987,0.0,6,4,1
CIN001855,1212,4.0,173449.0,43362.25,3.0,0.0,0.0,4.0,2.0,707876.0,353938.0,2.0,1.0,1.0,2.0,6.0,881325.0,198650.125,5.0,1.0,1.0,6.0,5.6732760332453975e-06,Company_1855,Maharashtra,"51, Karnataka",0.00019205457753570382,0.0,2,4,1
CIN001923,1213,6.0,294790.0,49131.666666666664,3.0,0.0,0.0,6.0,4.0,1330843.0,332710.75,4.0,1.0,1.0,4.0,10.0,1625633.0,190921.20833333334,7.0,1.0,1.0,10.0,4.306014949253614e-06,Company_1923,Uttar Pradesh,"771, Karnataka",0.00022766835026021045,0.0,4,6,1
CIN001847,1214,7.0,3714251.0,530607.2857142857,6.0,2.0,2.0,7.0,7.0,1583672.0,226238.85714285713,5.0,1.0,1.0,7.0,14.0,5297923.0,378423.0714285714,11.0,3.0,3.0,14.0,2.076285366925869e-06,Company_1847,Uttar Pradesh,"526, Delhi",0.0006272399614495277,0.01098901098901099,7,7,1
CIN000366,1215,8.0,1740892.0,217611.5,5.0,1.0,1.0,8.0,3.0,1034013.0,344671.0,2.0,1.0,1.0,3.0,11.0,2774905.0,281141.25,7.0,2.0,2.0,11.0,2.522608882105874e-06,Company_366,Tamil Nadu,"912, Gujarat",0.00027591053540981694,0.0,3,8,1
CIN000914,1216,2.0,23025.0,11512.5,2.0,0.0,0.0,2.0,3.0,156492.0,52164.0,1.0,0.0,0.0,3.0,5.0,179517.0,31838.25,3.0,0.0,0.0,5.0,1.6711509216397333e-05,Company_914,West Bengal,"326, Tamil Nadu",0.00033527962637810386,0.0,3,2,0
CIN001774,1217,4.0,1375340.0,343835.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1375340.0,343835.0,3.0,1.0,1.0,4.0,2.1812788110576292e-06,Company_1774,Karnataka,"232, Delhi",7.656431107509684e-05,0.0,0,4,1
CIN001471,1218,9.0,3505431.0,389492.3333333333,7.0,3.0,3.0,9.0,7.0,2106494.0,300927.71428571426,6.0,1.0,1.0,7.0,16.0,5611925.0,345210.0238095238,13.0,4.0,4.0,16.0,2.3164956766172034e-06,Company_1471,Gujarat,"701, Delhi",0.0007043321324422763,0.016666666666666666,7,9,1
CIN000437,1219,4.0,260322.0,65080.5,4.0,0.0,0.0,4.0,5.0,297348.0,59469.6,3.0,0.0,0.0,5.0,9.0,557670.0,62275.05,7.0,0.0,0.0,9.0,1.2552226226980114e-05,Company_437,Uttar Pradesh,"446, Karnataka",0.00040960021896892793,0.0,5,4,0
CIN001195,1220,4.0,1721129.0,430282.25,3.0,2.0,2.0,4.0,9.0,1628479.0,180942.11111111112,4.0,1.0,1.0,9.0,13.0,3349608.0,305612.18055555556,7.0,3.0,3.0,13.0,2.0897967762197843e-06,Company_1195,Gujarat,"381, Tamil Nadu",0.001095454623916187,0.0,9,4,1
CIN001435,1221,9.0,5992673.0,665852.5555555555,8.0,5.0,5.0,9.0,8.0,1944161.0,243020.125,7.0,1.0,1.0,8.0,17.0,7936834.0,454436.34027777775,15.0,6.0,6.0,17.0,1.8899223544299907e-06,Company_1435,Delhi,"11, West Bengal",0.0007324003698505652,0.0,8,9,1
CIN001258,1222,3.0,1480372.0,493457.3333333333,2.0,1.0,1.0,3.0,4.0,162478.0,40619.5,3.0,0.0,0.0,4.0,7.0,1642850.0,267038.4166666666,5.0,1.0,1.0,7.0,3.043491493441276e-06,Company_1258,Gujarat,"881, Uttar Pradesh",0.000412836012521728,0.0,4,3,1
CIN000271,1223,7.0,5873323.0,839046.1428571428,7.0,4.0,4.0,7.0,5.0,1254068.0,250813.6,5.0,1.0,1.0,5.0,12.0,7127391.0,544929.8714285714,12.0,5.0,5.0,12.0,1.6836455303209828e-06,Company_271,Tamil Nadu,"504, Gujarat",0.0002824435311367052,0.015151515151515152,5,7,1
CIN001519,1224,4.0,781376.0,195344.0,4.0,1.0,1.0,4.0,4.0,338583.0,84645.75,2.0,0.0,0.0,4.0,8.0,1119959.0,139994.875,6.0,1.0,1.0,8.0,5.357338974016013e-06,Company_1519,Delhi,"566, Karnataka",0.0004134968935661404,0.0,4,4,1
CIN001814,1225,6.0,421244.0,70207.33333333333,3.0,0.0,0.0,6.0,2.0,1514145.0,757072.5,2.0,1.0,1.0,2.0,8.0,1935389.0,413639.9166666667,5.0,1.0,1.0,8.0,2.58345996592933e-06,Company_1814,Maharashtra,"410, West Bengal",0.00021503239470535066,0.0,2,6,1
CIN001600,1226,8.0,2022058.0,252757.25,8.0,2.0,2.0,8.0,6.0,3513843.0,585640.5,5.0,2.0,2.0,6.0,14.0,5535901.0,419198.875,13.0,4.0,4.0,14.0,2.348307890621599e-06,Company_1600,Karnataka,"245, Maharashtra",0.0004900048349629838,0.01098901098901099,6,8,1
CIN000215,1227,5.0,1791098.0,358219.6,5.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1791098.0,358219.6,5.0,1.0,1.0,5.0,2.7915837101040814e-06,Company_215,Maharashtra,"474, Tamil Nadu",7.656431107509684e-05,0.0,0,5,1
CIN000260,1228,7.0,2017044.0,288149.14285714284,6.0,1.0,1.0,7.0,9.0,2267460.0,251940.0,6.0,1.0,1.0,9.0,16.0,4284504.0,270044.5714285714,12.0,2.0,2.0,16.0,2.8007909433624054e-06,Company_260,Tamil Nadu,"636, Karnataka",0.0006735040370232924,0.01904761904761905,9,7,1
CIN001175,1229,7.0,3058753.0,436964.71428571426,5.0,2.0,2.0,7.0,2.0,78517.0,39258.5,2.0,0.0,0.0,2.0,9.0,3137270.0,238111.60714285713,7.0,2.0,2.0,9.0,2.231239262161051e-06,Company_1175,Maharashtra,"200, Maharashtra",0.0001171540746232638,0.0,2,7,1
CIN001649,1230,7.0,2975539.0,425077.0,6.0,2.0,2.0,7.0,5.0,988975.0,197795.0,3.0,1.0,1.0,5.0,12.0,3964514.0,311436.0,9.0,3.0,3.0,12.0,2.2701395429553284e-06,Company_1649,Delhi,"35, Uttar Pradesh",0.0005135195594900139,0.03636363636363636,5,7,1
CIN000049,1231,5.0,1321510.0,264302.0,4.0,1.0,1.0,5.0,4.0,140290.0,35072.5,3.0,0.0,0.0,4.0,9.0,1461800.0,149687.25,7.0,1.0,1.0,9.0,4.788616773840471e-06,Company_49,Karnataka,"59, Maharashtra",0.000331355566071352,0.027777777777777776,4,5,1
CIN001483,1232,9.0,2058700.0,228744.44444444444,5.0,1.0,1.0,9.0,5.0,234312.0,46862.4,4.0,0.0,0.0,5.0,14.0,2293012.0,137803.42222222223,9.0,1.0,1.0,14.0,3.924968556640785e-06,Company_1483,West Bengal,"188, Gujarat",0.00043046697185684924,0.01098901098901099,5,9,1
CIN001199,1233,7.0,405255.0,57893.57142857143,6.0,0.0,0.0,7.0,8.0,2962268.0,370283.5,7.0,3.0,3.0,8.0,15.0,3367523.0,214088.5357142857,13.0,3.0,3.0,15.0,3.8604042199563295e-06,Company_1199,Gujarat,"192, Tamil Nadu",0.000564369715508545,0.009523809523809525,8,7,1
CIN000901,1234,7.0,1847910.0,263987.14285714284,6.0,2.0,2.0,7.0,3.0,852454.0,284151.3333333333,3.0,1.0,1.0,3.0,10.0,2700364.0,274069.2380952381,9.0,3.0,3.0,10.0,3.3328840111925653e-06,Company_901,Karnataka,"270, Karnataka",0.0003226060364920131,0.0,3,7,1
CIN001137,1235,5.0,1389399.0,277879.8,4.0,1.0,1.0,5.0,4.0,183404.0,45851.0,4.0,0.0,0.0,4.0,9.0,1572803.0,161865.4,8.0,1.0,1.0,9.0,5.086460287779207e-06,Company_1137,Gujarat,"820, Maharashtra",0.0003738249715984236,0.027777777777777776,4,5,1
CIN000124,1236,8.0,2172535.0,271566.875,7.0,1.0,1.0,8.0,2.0,161450.0,80725.0,1.0,0.0,0.0,2.0,10.0,2333985.0,176145.9375,8.0,1.0,1.0,10.0,3.4276141449066726e-06,Company_124,Uttar Pradesh,"549, Delhi",0.0002040793656775496,0.0,2,8,1
CIN001360,1237,4.0,2147561.0,536890.25,3.0,1.0,1.0,4.0,6.0,1980233.0,330038.8333333333,4.0,1.0,1.0,6.0,10.0,4127794.0,433464.5416666666,7.0,2.0,2.0,10.0,1.6958210608378228e-06,Company_1360,West Bengal,"781, Karnataka",0.0004233958544493156,0.0,6,4,1
CIN001192,1238,6.0,270405.0,45067.5,3.0,0.0,0.0,6.0,2.0,161882.0,80941.0,0.0,0.0,0.0,2.0,8.0,432287.0,63004.25,3.0,0.0,0.0,8.0,6.939833952906287e-06,Company_1192,Delhi,"165, Delhi",0.00018251589291560822,0.0,2,6,0
CIN000672,1239,4.0,1644388.0,411097.0,2.0,1.0,1.0,4.0,11.0,5757109.0,523373.54545454547,8.0,3.0,3.0,11.0,15.0,7401497.0,467235.2727272727,10.0,4.0,4.0,15.0,1.3510780319170568e-06,Company_672,Tamil Nadu,"485, Maharashtra",0.0008950177903814306,0.0,11,4,1
CIN000252,1240,5.0,1861009.0,372201.8,5.0,1.0,1.0,5.0,3.0,189100.0,63033.333333333336,3.0,0.0,0.0,3.0,8.0,2050109.0,217617.56666666665,8.0,1.0,1.0,8.0,3.902231539883977e-06,Company_252,Gujarat,"160, Tamil Nadu",0.00033291933489753515,0.0,3,5,1
CIN001595,1241,8.0,4837855.0,604731.875,8.0,5.0,5.0,8.0,4.0,2886718.0,721679.5,4.0,2.0,2.0,4.0,12.0,7724573.0,663205.6875,12.0,7.0,7.0,12.0,1.5534839272021896e-06,Company_1595,Tamil Nadu,"202, Maharashtra",0.0003472808974575599,0.0,4,8,1
CIN000934,1242,6.0,5734229.0,955704.8333333334,4.0,4.0,4.0,6.0,7.0,1873817.0,267688.14285714284,5.0,2.0,2.0,7.0,13.0,7608046.0,611696.4880952381,9.0,6.0,6.0,13.0,1.1829581472036314e-06,Company_934,Maharashtra,"113, Maharashtra",0.001093658379544051,0.0,7,6,1
CIN001073,1243,7.0,288452.0,41207.42857142857,7.0,0.0,0.0,7.0,9.0,2077317.0,230813.0,7.0,1.0,1.0,9.0,16.0,2365769.0,136010.2142857143,14.0,1.0,1.0,16.0,5.917737530587306e-06,Company_1073,Delhi,"738, Maharashtra",0.0007986669782753374,0.016666666666666666,9,7,1
CIN000580,1244,9.0,1476213.0,164023.66666666666,7.0,1.0,1.0,9.0,4.0,1333973.0,333493.25,3.0,1.0,1.0,4.0,13.0,2810186.0,248758.4583333333,10.0,2.0,2.0,13.0,3.5584833174743595e-06,Company_580,Karnataka,"195, Maharashtra",0.00042053781482078833,0.01282051282051282,4,9,1
CIN001844,1245,4.0,211258.0,52814.5,1.0,0.0,0.0,4.0,8.0,276590.0,34573.75,4.0,0.0,0.0,8.0,12.0,487848.0,43694.125,5.0,0.0,0.0,12.0,1.024909398009216e-05,Company_1844,West Bengal,"122, Maharashtra",0.0006193915494907496,0.0,8,4,0
CIN001032,1246,3.0,149401.0,49800.333333333336,2.0,0.0,0.0,3.0,3.0,135967.0,45322.333333333336,3.0,0.0,0.0,3.0,6.0,285368.0,47561.333333333336,5.0,0.0,0.0,6.0,1.752123573771411e-05,Company_1032,Gujarat,"390, Maharashtra",0.0002844180916741724,0.0,3,3,0
