company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,total_invoices_sent,total_invoices_received,total_amount_sent,total_amount_received,unique_buyers,unique_sellers,avg_invoice_amount_sent,avg_invoice_amount_received,days_since_registration,invoices_per_month,amount_variance,circular_trading_score,self_invoicing_count,late_filing_count,gst_compliance_rate,turnover_vs_industry_avg,buyer_concentration,seller_concentration,weekend_transaction_ratio,round_amount_ratio,is_fraud
D01C0578,Company_0578,IANCPXERR6GU5JL,FECFE3876M,2021-08-06,601 Street 41,Hyderabad,Telangana,Agriculture,28070446.53,373,295,9872471.67,3680831.6,80,39,26467.75,12477.4,237,24.28,1.744,0.0188,3,5,0.858,1.112,0.771,0.924,0.242,0.227,1
D01C0579,Company_0579,6YI8V7KZOTQ3TH5,KOEAI5769J,2023-07-13,605 Street 6,Chennai,Tamil Nadu,IT Services,33619316.26,182,43,5645824.84,2883103.55,89,64,31021.02,67048.92,116,43.01,1.819,0.8707,5,11,0.956,0.926,0.329,0.3,0.062,0.126,0
D01C0580,Company_0580,83HL2CCJHN4X8QC,PBAGZ5724X,2021-06-26,659 Street 42,Kolkata,West Bengal,IT Services,17686238.55,208,51,8650941.8,8881508.48,33,49,41591.07,174147.23,536,17.83,0.278,0.1737,6,3,0.955,0.967,0.189,0.234,0.083,0.093,0
D01C0581,Company_0581,VHRF6B3H44HX1E2,WDRUK5409H,2021-08-25,265 Street 42,Hyderabad,Telangana,Agriculture,42805835.53,338,373,4216151.32,7813583.12,59,26,12473.82,20947.94,253,36.72,0.128,0.1715,5,0,0.898,1.582,0.031,0.323,0.208,0.381,0
D01C0582,Company_0582,Q3VQHNDMZLRJQ5M,MILQR3814X,2022-05-22,151 Street 26,Hyderabad,Telangana,Agriculture,9832370.55,406,331,6561970.04,1135196.32,18,98,16162.49,3429.6,541,21.5,0.678,0.3727,2,6,0.847,1.845,0.948,0.336,0.025,0.068,0
D01C0583,Company_0583,HD46411OK7HUJMA,YRGUW2443D,2021-10-09,241 Street 4,Bangalore,Karnataka,Logistics,37391308.44,376,115,9256348.82,8512509.78,12,94,24617.95,74021.82,125,5.69,0.344,0.1825,2,19,0.753,1.356,0.061,0.617,0.243,0.488,0
D01C0584,Company_0584,XL7ZTCDO79B47B6,BVFQF5990L,2021-12-20,243 Street 10,Mumbai,Maharashtra,Agriculture,14551177.03,440,187,6658300.62,1140506.14,20,63,15132.5,6098.96,917,16.45,0.588,0.441,4,6,0.906,0.643,0.925,0.132,0.124,0.084,0
D01C0585,Company_0585,MQAQZSX1O2XY92D,GWUWW5287I,2022-12-09,675 Street 20,Mumbai,Maharashtra,Construction,38712584.43,348,35,3065652.73,7216067.08,88,64,8809.35,206173.35,602,16.34,1.054,0.5787,8,17,0.918,0.679,0.601,0.945,0.209,0.138,0
D01C0586,Company_0586,2N5FN4NWYVX0R7F,HFNDF5672R,2021-05-25,180 Street 5,Hyderabad,Telangana,Logistics,21444092.73,273,351,6218459.65,5749601.76,39,12,22778.24,16380.63,919,33.07,1.167,0.8362,9,8,0.956,1.463,0.569,0.655,0.091,0.341,0
D01C0587,Company_0587,WYHCN0VX8VCOQ2Z,GRZIW9644U,2021-03-25,598 Street 12,Mumbai,Maharashtra,Logistics,40404150.61,423,442,3545617.29,913743.42,56,75,8382.07,2067.29,274,46.42,1.963,0.5883,6,13,0.811,1.389,0.558,0.139,0.272,0.205,0
D01C0588,Company_0588,6KGV6Q4EG0G47ZS,KUEWY6346U,2023-05-02,167 Street 12,Delhi,Delhi,Healthcare,17741389.65,454,191,3257548.42,9058013.96,48,75,7175.22,47424.16,644,35.48,0.916,0.924,3,13,0.982,0.658,0.216,0.93,0.255,0.191,1
D01C0589,Company_0589,X13O8CNQTPD5ZAZ,IKVZR3443Q,2021-12-30,194 Street 43,Pune,Maharashtra,Finance,10763292.56,348,186,6121540.33,8751936.82,95,54,17590.63,47053.42,265,16.83,1.391,0.4813,7,7,0.743,1.978,0.485,0.726,0.088,0.035,0
D01C0590,Company_0590,TP2OCXPCWR7P0ZG,IDJLD9733U,2020-09-29,165 Street 28,Hyderabad,Telangana,Retail,38387496.97,83,10,1645216.16,8446324.73,80,17,19821.88,844632.47,138,34.47,1.79,0.6218,3,8,0.837,1.208,0.843,0.654,0.138,0.013,0
D01C0591,Company_0591,UD77CO6IWX5PYGH,XGHHR7316F,2020-10-31,992 Street 3,Kolkata,West Bengal,Logistics,15501233.19,312,304,4893052.41,3727195.18,83,8,15682.86,12260.51,998,5.12,0.389,0.4417,8,18,0.902,1.176,0.434,0.993,0.094,0.127,0
D01C0592,Company_0592,DP4WK8EK56AYB6Y,DPBHG1329V,2022-02-09,471 Street 18,Ahmedabad,Gujarat,Logistics,36688928.88,480,273,9459061.14,2268366.55,56,86,19706.38,8309.03,1289,19.4,0.277,0.9125,2,5,0.723,1.121,0.066,0.765,0.026,0.496,0
D01C0593,Company_0593,SD6ZQLJVI7X4F34,CGDZH2030Q,2023-03-16,23 Street 17,Chennai,Tamil Nadu,Manufacturing,37249210.34,222,287,3869946.71,9971260.97,62,7,17432.19,34743.07,1001,10.31,0.664,0.7104,2,17,0.804,0.59,0.152,0.523,0.128,0.052,0
D01C0594,Company_0594,KG8QY6XAMB0LRRS,SGMQI0742O,2020-08-16,260 Street 27,Ahmedabad,Gujarat,Manufacturing,11147695.38,363,271,1930177.8,8182516.74,34,46,5317.29,30193.79,746,34.96,0.346,0.6028,0,6,0.732,1.664,0.184,0.744,0.031,0.163,0
D01C0595,Company_0595,C78FB7N2IJ0NR5R,PHMKG1368I,2020-11-25,911 Street 29,Ahmedabad,Gujarat,Retail,10784195.63,441,25,4714947.55,469175.2,73,47,10691.49,18767.01,802,33.44,0.406,0.8434,8,5,0.981,1.104,0.673,0.637,0.145,0.296,0
D01C0596,Company_0596,L3OJOUDHMDGRRXP,AZVQG3739Y,2021-02-12,138 Street 45,Delhi,Delhi,Retail,10027501.38,129,129,8417032.92,3764114.88,65,23,65248.32,29179.19,1085,18.3,0.753,0.9065,0,6,0.985,1.242,0.247,0.321,0.149,0.345,0
D01C0597,Company_0597,N0ISG4QU7BXBHEU,DRWHQ6266F,2022-12-23,533 Street 18,Pune,Maharashtra,Logistics,7211665.05,98,471,8434543.84,8131260.41,54,40,86066.77,17263.82,1404,9.85,0.692,0.578,8,15,0.71,1.361,0.541,0.227,0.055,0.242,0
D01C0598,Company_0598,HYFO1P85RTUZ92J,SDICU7879O,2021-09-09,814 Street 47,Pune,Maharashtra,Healthcare,18916421.7,467,346,8286642.23,5307427.73,85,68,17744.42,15339.39,450,8.68,1.548,0.2076,9,16,0.912,1.12,0.946,0.211,0.185,0.495,1
D01C0599,Company_0599,3S278SFIHMVWLZ0,ZFJMH5971Q,2020-07-23,854 Street 46,Mumbai,Maharashtra,Manufacturing,1428731.45,214,457,164181.35,2508951.71,7,64,767.2,5490.05,550,12.61,1.903,0.3331,0,8,0.98,0.538,0.513,0.288,0.161,0.036,0
D01C0600,Company_0600,8SFMJO8QSPLY52M,GXAEY6246X,2024-01-31,60 Street 40,Mumbai,Maharashtra,IT Services,5634926.41,481,363,2707051.08,7939234.91,8,37,5627.96,21871.17,724,17.09,1.203,0.92,7,5,0.939,1.467,0.262,0.841,0.237,0.315,0
D01C0601,Company_0601,7IB0BYXJ6NUDUH3,VLRAW8159U,2023-04-23,567 Street 35,Kolkata,West Bengal,IT Services,33760744.79,259,252,9998764.09,2654422.89,83,98,38605.27,10533.42,1031,43.61,1.969,0.4912,8,12,0.966,1.857,0.69,0.557,0.17,0.257,1
D01C0602,Company_0602,OH4GDI46MNGQGKJ,ZWEVU4212F,2020-02-11,51 Street 37,Kolkata,West Bengal,Retail,40008849.19,311,168,1240848.61,53963.88,92,62,3989.87,321.21,571,6.97,1.908,0.8452,6,14,0.825,0.772,0.906,0.116,0.181,0.2,0
D01C0603,Company_0603,QVI17F7U2WQW1D1,HJIRT2469O,2022-08-21,11 Street 35,Mumbai,Maharashtra,IT Services,4118423.4,174,366,4926390.49,2351623.24,77,32,28312.59,6425.2,826,9.24,0.59,0.4916,0,19,0.951,0.738,0.355,0.45,0.007,0.413,0
D01C0604,Company_0604,WBDHQZPGCUFMX0L,KUADQ0840P,2022-09-04,984 Street 26,Hyderabad,Telangana,Logistics,11661945.29,392,170,7910760.2,9934034.38,30,81,20180.51,58435.5,858,19.15,0.673,0.0482,4,0,0.796,1.984,0.524,0.107,0.104,0.223,0
D01C0605,Company_0605,9L7MG4A9PB44KK5,JKJLV5131X,2024-01-28,935 Street 32,Chennai,Tamil Nadu,Finance,10460520.52,481,338,1266028.41,6579198.3,44,93,2632.08,19465.08,1481,30.61,1.7,0.5884,6,7,0.775,0.699,0.24,0.204,0.207,0.045,0
D01C0606,Company_0606,SJOH904DBLH0UCY,CGQDW2909C,2021-06-10,400 Street 47,Delhi,Delhi,Healthcare,45874944.8,433,182,6640971.35,2245647.81,14,12,15337.12,12338.72,500,3.73,1.211,0.9799,4,19,0.994,0.698,0.909,0.296,0.14,0.049,0
D01C0607,Company_0607,8ME2V125NM1BP0J,LAAIP2413Q,2020-12-05,432 Street 22,Pune,Maharashtra,Logistics,35594594.46,303,178,4906400.43,6877090.03,48,10,16192.74,38635.34,962,13.02,0.433,0.1515,2,4,0.981,0.522,0.495,0.046,0.136,0.233,1
D01C0608,Company_0608,8OAUPL4P1YZE9BC,JPHRA9356D,2022-08-28,270 Street 34,Hyderabad,Telangana,Retail,27738842.09,400,333,1983185.32,6885022.14,61,92,4957.96,20675.74,738,41.86,0.199,0.6269,9,0,0.863,1.046,0.794,0.13,0.175,0.082,0
D01C0609,Company_0609,S34JWUR6ALJC0TM,QZADQ4096Q,2023-11-26,834 Street 21,Bangalore,Karnataka,Agriculture,15295447.6,53,162,8792368.76,6425390.56,69,47,165893.75,39662.9,895,33.48,1.136,0.6444,0,19,0.839,1.668,0.438,0.593,0.053,0.417,0
D01C0610,Company_0610,XCWVAMFA5P1AOCA,WPUFO9697H,2022-05-05,198 Street 36,Delhi,Delhi,Retail,41759216.98,196,344,1855799.61,751957.74,14,69,9468.37,2185.92,878,18.22,0.381,0.1062,7,15,0.958,1.09,0.779,0.734,0.227,0.369,0
D01C0611,Company_0611,33SKFIQW31SF5DK,VBYHC8592M,2021-08-30,475 Street 11,Delhi,Delhi,Retail,21821767.29,128,461,6408575.95,2467492.96,6,82,50067.0,5352.48,341,6.6,1.568,0.299,5,16,0.909,1.249,0.392,0.138,0.208,0.134,0
D01C0612,Company_0612,CDL99VA24GFT66N,RUUKH6307S,2022-08-11,516 Street 46,Kolkata,West Bengal,Logistics,46180465.13,267,316,7421227.44,8714830.07,86,78,27794.86,27578.58,1462,16.92,1.247,0.3895,5,4,0.929,0.751,0.585,0.231,0.135,0.289,0
D01C0613,Company_0613,G0FKS11WJK51LA2,SCYIF3583V,2023-11-05,669 Street 41,Delhi,Delhi,IT Services,35331985.04,349,186,5648595.22,7360671.15,20,50,16185.09,39573.5,1168,12.98,0.584,0.9544,7,7,0.89,1.605,0.645,0.676,0.195,0.281,1
D01C0614,Company_0614,J2OORB29PCEQ3PX,GEWME6439L,2020-08-22,612 Street 38,Ahmedabad,Gujarat,Finance,23953762.27,167,429,6306973.61,1719769.26,91,8,37766.31,4008.79,456,35.82,0.118,0.5768,4,15,0.907,0.869,0.548,0.586,0.127,0.315,0
D01C0615,Company_0615,MY6TLXOUBEU3B82,BHGGX1473F,2023-09-05,796 Street 38,Kolkata,West Bengal,Construction,6397884.18,388,381,1233705.7,3020965.14,88,74,3179.65,7929.04,619,15.73,0.656,0.0874,9,11,0.842,0.733,0.002,0.187,0.248,0.153,0
D01C0616,Company_0616,CXSN009CBSBKC5Z,WXFNL5893U,2021-07-21,212 Street 2,Ahmedabad,Gujarat,Construction,48804573.17,58,446,3114968.02,5649084.19,84,81,53706.35,12666.11,944,34.18,1.266,0.1072,6,18,0.907,0.83,0.207,0.585,0.068,0.321,0
D01C0617,Company_0617,2CXAJV39S6LUAVO,KRACA7529S,2021-08-07,665 Street 25,Pune,Maharashtra,Finance,8075699.15,193,297,5890273.96,8273135.37,68,31,30519.55,27855.67,398,21.22,0.467,0.9537,9,2,0.907,0.837,0.038,0.54,0.072,0.446,0
D01C0618,Company_0618,Z4HFRD4IAUH6PXS,GJQOC9395O,2021-12-29,452 Street 1,Hyderabad,Telangana,Manufacturing,10209846.05,55,267,3984863.98,2045137.25,97,58,72452.07,7659.69,655,18.15,0.653,0.8053,7,9,0.892,0.978,0.229,0.261,0.295,0.436,0
D01C0619,Company_0619,FRUQ0MMGUDYV1NK,XXPIP7164R,2021-01-25,502 Street 31,Bangalore,Karnataka,IT Services,21615969.58,18,458,6656263.51,1061569.67,10,82,369792.42,2317.84,1139,39.51,1.967,0.4283,2,7,0.913,1.743,0.481,0.334,0.072,0.003,0
D01C0620,Company_0620,LI2DHYN3XEIQQ4R,OXNSV3320W,2022-11-03,321 Street 36,Bangalore,Karnataka,Agriculture,20269675.1,300,425,8526948.72,3849595.45,86,12,28423.16,9057.87,814,10.08,1.581,0.6725,8,9,0.718,1.292,0.014,0.103,0.01,0.399,0
D01C0621,Company_0621,WCDXYO3BSQ8FDKY,WDWXN3675P,2021-07-25,446 Street 42,Pune,Maharashtra,Logistics,7422898.89,39,28,1942709.79,9127917.02,69,35,49813.07,325997.04,603,23.38,0.538,0.2119,8,5,0.965,0.79,0.714,0.377,0.204,0.44,0
D01C0622,Company_0622,7X58MV744FCNXT7,BPVOP9079X,2020-12-21,829 Street 8,Chennai,Tamil Nadu,Finance,36493014.08,266,204,9037563.37,2642109.52,32,69,33975.8,12951.52,1411,29.59,0.62,0.5202,6,17,0.868,1.837,0.96,0.551,0.207,0.346,0
D01C0623,Company_0623,Q22DQ07N0KLX0AO,FUDBH2522V,2022-01-04,143 Street 29,Bangalore,Karnataka,Manufacturing,9518378.84,217,281,3862599.71,1127628.31,23,75,17800.0,4012.91,201,16.74,1.403,0.9755,2,14,0.762,0.691,0.985,0.724,0.011,0.015,1
D01C0624,Company_0624,PP6NUD3I8LC88F6,VZZNR3813A,2023-08-10,901 Street 9,Pune,Maharashtra,Retail,32230392.65,285,112,9434087.09,606632.5,20,76,33102.06,5416.36,466,35.61,1.949,0.8304,8,10,0.756,0.679,0.552,0.281,0.075,0.465,0
D01C0625,Company_0625,AH0C3DLKW17TGQT,JQUEY4201E,2020-11-20,2 Street 40,Bangalore,Karnataka,Retail,37739866.93,270,181,6192954.01,3549122.03,16,27,22936.87,19608.41,404,45.97,0.799,0.216,9,1,0.797,1.191,0.916,0.584,0.217,0.252,0
D01C0626,Company_0626,1XNTDXE95F7UZOY,KNCPX5913M,2020-06-03,263 Street 34,Hyderabad,Telangana,Healthcare,10615546.36,337,177,7911450.44,424388.11,75,52,23476.11,2397.67,591,4.58,0.145,0.4484,3,13,0.989,1.305,0.293,0.184,0.292,0.368,0
D01C0627,Company_0627,IHQ33PKAD2U54KX,HMOCI9125U,2020-06-27,988 Street 33,Mumbai,Maharashtra,IT Services,30087616.98,395,286,5172015.51,5851187.52,96,69,13093.71,20458.7,1262,9.89,1.642,0.5727,1,1,0.773,1.307,0.741,0.301,0.111,0.016,1
D01C0628,Company_0628,3NFJEY3MSX3E18J,TKAKT5719G,2021-01-25,631 Street 22,Hyderabad,Telangana,Agriculture,37471525.92,402,139,5334889.71,6741940.26,56,96,13270.87,48503.17,249,25.95,0.973,0.5708,2,8,0.82,1.647,0.9,0.018,0.138,0.148,0
D01C0629,Company_0629,W7H3SDOWUYG5UJ7,LPFYI9018J,2024-01-23,537 Street 20,Hyderabad,Telangana,Healthcare,31947113.66,420,138,3309559.29,4631811.72,10,79,7879.9,33563.85,831,40.19,1.207,0.9305,9,14,0.879,1.863,0.541,0.98,0.245,0.165,0
D01C0630,Company_0630,KWNMALWQO1HP3MW,WLQOW2792R,2020-11-11,715 Street 43,Hyderabad,Telangana,IT Services,29896652.42,306,183,1337178.84,7424112.69,73,40,4369.87,40568.92,1249,31.92,1.148,0.2551,1,16,0.739,1.282,0.216,0.686,0.092,0.458,0
D01C0631,Company_0631,EBY4NNUGCQL08PU,AIHFC5030X,2021-06-17,110 Street 46,Hyderabad,Telangana,Construction,14844566.05,355,251,3869028.02,5035198.4,25,14,10898.67,20060.55,891,1.96,1.299,0.6563,0,3,0.756,1.634,0.288,0.953,0.24,0.136,0
D01C0632,Company_0632,Y8WTOEHAF8K5XBZ,FCFRJ2820N,2023-09-18,870 Street 42,Hyderabad,Telangana,Logistics,36607162.91,298,476,2189015.98,7038408.58,57,42,7345.69,14786.57,1168,17.17,1.47,0.7812,2,6,0.703,1.025,0.021,0.307,0.133,0.377,0
D01C0633,Company_0633,SG9I71N2KH98Z2U,DNVNY3113T,2020-09-26,451 Street 16,Kolkata,West Bengal,Finance,47270891.16,80,423,377009.3,2344877.01,64,14,4712.62,5543.44,1404,33.04,0.809,0.116,8,12,0.768,1.657,0.478,0.108,0.097,0.327,0
D01C0634,Company_0634,T9JH161AOD35UA9,JHPPN1340H,2020-05-21,900 Street 7,Chennai,Tamil Nadu,Construction,21335513.37,362,118,2785123.96,7458893.47,41,52,7693.71,63210.96,254,34.67,1.739,0.5264,9,12,0.931,1.84,0.644,0.357,0.121,0.041,0
D01C0635,Company_0635,17ISAQ9P08BERRW,CHGHD9568F,2021-03-31,531 Street 21,Delhi,Delhi,Retail,39130872.66,273,130,1846731.72,5041290.16,7,34,6764.59,38779.16,593,24.63,0.185,0.4123,5,8,0.966,1.309,0.66,0.626,0.04,0.197,0
D01C0636,Company_0636,XTBQH9P3ACJCAE3,ONZYG4303L,2023-09-14,498 Street 32,Mumbai,Maharashtra,Construction,2901437.88,254,164,8761526.63,7068419.86,73,29,34494.2,43100.12,313,3.63,1.302,0.5023,3,14,0.779,1.519,0.021,0.159,0.137,0.092,0
D01C0637,Company_0637,97HR3XW8TFOVKVX,BGFTL5733F,2020-12-19,585 Street 30,Hyderabad,Telangana,Manufacturing,41780052.96,48,388,858303.8,4494643.01,31,67,17881.33,11584.13,1278,31.76,0.726,0.0653,9,15,0.976,1.867,0.31,0.097,0.216,0.217,0
D01C0638,Company_0638,6JPGGR0G1J99XXA,SUVTJ4600G,2020-06-16,438 Street 23,Pune,Maharashtra,Retail,9693275.84,219,145,1879761.21,5084109.07,26,14,8583.38,35062.82,1483,25.7,1.121,0.2695,5,8,0.937,1.511,0.617,0.491,0.123,0.027,1
D01C0639,Company_0639,OTXGM0TB5YACXUA,SCLER0159K,2021-06-03,307 Street 18,Pune,Maharashtra,Retail,19815333.76,167,190,7055105.42,463275.07,49,95,42246.14,2438.29,452,36.55,0.577,0.25,6,15,0.974,0.872,0.588,0.215,0.062,0.251,0
D01C0640,Company_0640,TPVFGA0V3CBF37J,HWXGU4266Z,2023-01-18,678 Street 19,Hyderabad,Telangana,Agriculture,15074044.19,240,134,9196297.62,4918627.44,47,74,38317.91,36706.17,1141,20.13,0.67,0.6687,7,5,0.761,0.986,0.46,0.318,0.083,0.111,0
D01C0641,Company_0641,UUG6MM9RSJT02ND,VCZCG7304W,2023-04-25,953 Street 6,Bangalore,Karnataka,Retail,4097171.83,13,141,2552011.6,1465760.65,47,59,196308.58,10395.47,1489,41.95,1.401,0.0501,5,9,0.702,1.014,0.263,0.934,0.211,0.499,1
D01C0642,Company_0642,GYL735BFKQA3ZTH,QBXCJ8273Q,2023-03-20,295 Street 3,Hyderabad,Telangana,Agriculture,45241087.05,468,31,261946.26,1467833.68,53,53,559.71,47349.47,501,16.07,0.686,0.9731,1,13,0.961,1.761,0.318,0.445,0.17,0.499,0
D01C0643,Company_0643,KFGULC4SI905LU4,ZUIZK2414F,2022-01-25,491 Street 2,Chennai,Tamil Nadu,Finance,18570693.46,188,93,9607019.5,4361836.51,58,59,51101.17,46901.47,1223,43.33,1.023,0.3757,9,12,0.905,0.73,0.76,0.607,0.157,0.349,0
D01C0644,Company_0644,7M8LGDQFA6EUH46,VXEEZ8723X,2023-08-28,909 Street 5,Kolkata,West Bengal,Agriculture,26581802.18,101,345,6838095.37,5783337.16,9,89,67703.91,16763.3,910,1.71,1.475,0.8719,3,0,0.896,1.578,0.828,0.934,0.122,0.161,0
D01C0645,Company_0645,11IOMDI0DKTGYLN,OKHDQ5501S,2020-09-23,242 Street 2,Pune,Maharashtra,Healthcare,24756401.67,410,456,3141093.83,3463334.52,21,42,7661.2,7595.03,720,38.37,1.885,0.6943,6,7,0.974,1.007,0.704,0.336,0.244,0.363,0
D01C0646,Company_0646,TO6PCTQLM7BEELY,PVVPV8057Z,2022-12-22,141 Street 35,Pune,Maharashtra,Logistics,6694840.98,187,335,4750115.75,1646891.32,54,6,25401.69,4916.09,220,41.54,0.459,0.0296,3,7,0.839,1.85,0.903,0.572,0.144,0.022,0
D01C0647,Company_0647,IV4FV58GJ7747ZC,LXVBZ8516Y,2022-06-24,906 Street 14,Hyderabad,Telangana,Construction,10402057.54,387,461,6012595.95,7427033.65,25,53,15536.42,16110.7,664,34.36,1.107,0.0873,4,13,0.943,1.233,0.387,0.809,0.076,0.162,0
D01C0648,Company_0648,WKM4M00B373DVDB,GVQDC0599Q,2020-10-22,610 Street 8,Bangalore,Karnataka,Construction,3901821.57,373,274,3769992.29,9632761.15,24,15,10107.22,35156.06,1092,45.23,1.509,0.095,7,5,0.757,0.603,0.563,0.854,0.046,0.299,0
D01C0649,Company_0649,B9VR640BM8NIL7B,ZOBML4126I,2020-09-17,520 Street 24,Chennai,Tamil Nadu,Manufacturing,25445292.83,376,466,8751153.58,7349740.75,38,31,23274.34,15771.98,874,10.88,1.116,0.5642,3,2,0.966,1.397,0.057,0.557,0.13,0.143,0
D01C0650,Company_0650,WEUXZ7BGM22FG3H,CWZBP4883S,2024-01-19,428 Street 42,Pune,Maharashtra,IT Services,13151322.64,52,53,7275417.25,816789.1,69,28,139911.87,15411.12,740,18.25,1.592,0.566,4,8,0.948,1.788,0.63,0.192,0.059,0.319,0
D01C0651,Company_0651,XIP5TNMXE8QKOO8,UPENC1809B,2022-02-26,997 Street 19,Bangalore,Karnataka,Retail,17917374.28,80,133,9545690.01,8417036.17,89,72,119321.13,63285.99,103,12.23,1.516,0.3106,5,15,0.998,1.708,0.687,0.288,0.105,0.052,0
D01C0652,Company_0652,D3W9VYOQKRR8E72,ZXVAZ1596X,2020-08-26,53 Street 37,Mumbai,Maharashtra,Finance,5492459.9,18,105,3543101.95,721764.8,50,73,196839.0,6873.95,219,42.4,1.56,0.1132,8,4,0.933,0.905,0.763,0.58,0.221,0.063,0
D01C0653,Company_0653,L5F7Y05VOW95VV0,ERNMA0252S,2020-05-18,249 Street 47,Delhi,Delhi,Retail,39398836.8,169,383,9374882.18,4391304.88,39,49,55472.68,11465.55,193,37.57,1.566,0.7686,1,16,0.847,0.666,0.108,0.431,0.093,0.099,0
D01C0654,Company_0654,W00RNZKBNWQMVE1,MQANK4799L,2023-08-07,798 Street 21,Pune,Maharashtra,Retail,5418535.45,35,483,4817050.71,9292184.85,40,78,137630.02,19238.48,1028,43.58,1.78,0.1382,3,4,0.768,1.301,0.918,0.088,0.148,0.014,0
D01C0655,Company_0655,PDQL7V7D991TOLW,LSDEJ0111U,2020-08-25,642 Street 39,Bangalore,Karnataka,Construction,49286870.3,428,86,6441110.25,2668642.03,93,96,15049.32,31030.72,262,18.03,0.963,0.585,5,11,0.925,0.866,0.926,0.394,0.058,0.436,0
D01C0656,Company_0656,G02BPGXBQPG3B93,UNOPO0866R,2023-04-22,375 Street 1,Delhi,Delhi,Finance,8940342.11,384,82,7379639.69,1323134.06,29,48,19217.81,16135.78,1136,8.54,0.973,0.5087,7,11,0.928,0.529,0.303,0.038,0.112,0.113,1
D01C0657,Company_0657,6N1NICJVUFSPLHD,TBNNS7866L,2022-11-15,178 Street 6,Bangalore,Karnataka,IT Services,28663015.11,448,196,8102912.79,7634275.78,65,87,18086.86,38950.39,1463,48.45,0.379,0.5101,5,2,0.885,1.595,0.649,0.784,0.013,0.115,0
D01C0658,Company_0658,MRF3NE05P69OKEH,CSXQK0983Q,2021-04-30,588 Street 18,Mumbai,Maharashtra,Retail,2337782.2,235,334,3992780.7,9289650.81,17,62,16990.56,27813.33,577,23.0,0.548,0.3593,1,11,0.768,0.853,0.029,0.222,0.062,0.13,0
D01C0659,Company_0659,LT8WLP9RZEXQIY6,FCZPZ2786R,2021-01-27,11 Street 28,Bangalore,Karnataka,Retail,39377102.85,490,68,4507062.49,3291395.79,86,46,9198.09,48402.88,215,36.77,0.612,0.0555,0,10,0.867,0.947,0.803,0.306,0.105,0.025,0
D01C0660,Company_0660,KNJT14ZYC87XXUT,MAOJQ1532F,2023-09-14,713 Street 40,Kolkata,West Bengal,Construction,9561336.8,374,475,8181906.41,2362958.07,41,8,21876.76,4974.65,347,33.05,1.501,0.3362,6,4,0.714,1.316,0.489,0.69,0.021,0.468,0
D01C0661,Company_0661,EBC0O2CEGFQG9HF,HFBPT4793O,2021-06-06,475 Street 25,Delhi,Delhi,Logistics,26442408.52,336,457,7189694.17,1865730.49,43,77,21397.9,4082.56,446,8.0,0.398,0.9499,9,16,0.711,1.241,0.743,0.534,0.036,0.268,1
D01C0662,Company_0662,0N1AB9F23I5FXB9,TGBKO1744O,2021-10-06,864 Street 16,Chennai,Tamil Nadu,IT Services,37029869.4,271,486,9411449.63,9634193.45,20,6,34728.6,19823.44,1129,42.36,1.474,0.9483,4,3,0.958,0.826,0.701,0.52,0.117,0.207,0
D01C0663,Company_0663,NKHQCBDHWA6X11E,INKCK5048I,2020-04-23,231 Street 41,Ahmedabad,Gujarat,Construction,7581581.1,457,318,9796998.82,5787514.61,90,55,21437.63,18199.73,1101,48.94,1.232,0.4293,1,18,0.78,1.657,0.638,0.161,0.015,0.442,0
D01C0664,Company_0664,AAJDJFNDMFTDKV3,TSBFE9412S,2021-05-12,885 Street 27,Mumbai,Maharashtra,Logistics,27599249.99,126,303,1830187.7,8607873.33,94,69,14525.3,28408.82,1174,48.35,1.868,0.742,5,5,0.784,0.926,0.38,0.832,0.07,0.149,1
D01C0665,Company_0665,DBBCB3OKT1HXSWS,AUUPZ7885Z,2020-05-09,642 Street 27,Delhi,Delhi,Finance,10909198.7,111,57,2317798.15,3118032.61,88,33,20881.06,54702.33,185,17.48,1.478,0.5576,0,14,0.938,1.197,0.973,0.596,0.009,0.429,0
D01C0666,Company_0666,11WPP4N0YWZSFFA,IMJAQ4741Q,2022-07-25,349 Street 2,Chennai,Tamil Nadu,Agriculture,37983882.86,104,445,7174065.15,611542.48,47,24,68981.4,1374.25,272,46.37,1.428,0.914,9,3,0.971,1.069,0.342,0.549,0.036,0.051,0
D01C0667,Company_0667,ANSRVK0A09IRHDJ,MFJAY8166Z,2022-03-23,170 Street 5,Kolkata,West Bengal,Manufacturing,36173468.16,34,289,7486458.21,4565351.64,94,39,220189.95,15797.06,218,7.53,0.244,0.7364,3,13,0.882,0.727,0.049,0.17,0.037,0.373,0
D01C0668,Company_0668,G05EFE7DZRI2QT4,VWEHF6034H,2021-01-08,489 Street 31,Kolkata,West Bengal,Agriculture,8909796.81,184,208,6051636.56,2110745.45,71,31,32889.33,10147.81,835,47.05,1.062,0.3939,2,8,0.773,1.501,0.644,0.186,0.208,0.448,0
D01C0669,Company_0669,YRU0HNKBW870G1U,USMGR9307Z,2021-10-02,758 Street 10,Chennai,Tamil Nadu,Retail,43112131.23,30,266,8779132.65,5213887.46,79,77,292637.76,19601.08,895,3.16,1.55,0.0605,3,16,0.701,1.103,0.794,0.617,0.227,0.065,0
